timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1586241087760,305,http://loxodo.tech/api/v2/reports/task/user-performance?tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0&from_Date=03/22/2020&to_Date=03/28/2020,401,Unauthorized,Thread Group 1-2,text,false,,472,775,4,4,http://loxodo.tech/api/v2/reports/task/user-performance?to_Date=03%2F28%2F2020&from_Date=03%2F22%2F2020&tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0,305,0,0
1586241087930,288,http://loxodo.tech/api/v2/reports/outbound/shipments?tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0&from_Date=03/22/2020&to_Date=03/28/2020,401,Unauthorized,Thread Group 1-1,text,false,,472,772,4,4,http://loxodo.tech/api/v2/reports/outbound/shipments?to_Date=03%2F28%2F2020&from_Date=03%2F22%2F2020&tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0,288,0,0
1586241087865,359,http://loxodo.tech/api/v2/reports/task/user-performance?tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0&from_Date=03/22/2020&to_Date=03/28/2020,401,Unauthorized,Thread Group 1-3,text,false,,472,775,4,4,http://loxodo.tech/api/v2/reports/task/user-performance?to_Date=03%2F28%2F2020&from_Date=03%2F22%2F2020&tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0,359,0,0
1586241088053,340,http://loxodo.tech/api/v2/reports/task/user-performance?tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0&from_Date=03/22/2020&to_Date=03/28/2020,401,Unauthorized,Thread Group 1-4,text,false,,472,775,4,4,http://loxodo.tech/api/v2/reports/task/user-performance?to_Date=03%2F28%2F2020&from_Date=03%2F22%2F2020&tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0,340,0,0
1586241088066,336,http://loxodo.tech/api/v2/reports/outbound/shipments?tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0&from_Date=03/22/2020&to_Date=03/28/2020,401,Unauthorized,Thread Group 1-2,text,false,,472,772,4,4,http://loxodo.tech/api/v2/reports/outbound/shipments?to_Date=03%2F28%2F2020&from_Date=03%2F22%2F2020&tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0,336,0,0
1586241088221,334,http://loxodo.tech/api/tenants?company_id=254&status=active,401,Unauthorized,Thread Group 1-1,text,false,,472,670,4,4,http://loxodo.tech/api/tenants?company_id=254&status=active,333,0,0
1586241084440,4099,Test,,"Number of samples in transaction : 10, number of failing samples : 9",Thread Group 1-1,,false,,5406,6891,4,4,null,4098,16,542
1586241088226,414,http://loxodo.tech/api/v2/reports/outbound/shipments?tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0&from_Date=03/22/2020&to_Date=03/28/2020,401,Unauthorized,Thread Group 1-3,text,false,,472,772,3,3,http://loxodo.tech/api/v2/reports/outbound/shipments?to_Date=03%2F28%2F2020&from_Date=03%2F22%2F2020&tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0,414,0,0
1586241088403,339,http://loxodo.tech/api/tenants?company_id=254&status=active,401,Unauthorized,Thread Group 1-2,text,false,,472,670,3,3,http://loxodo.tech/api/tenants?company_id=254&status=active,339,0,0
1586241088395,347,http://loxodo.tech/api/v2/reports/outbound/shipments?tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0&from_Date=03/22/2020&to_Date=03/28/2020,401,Unauthorized,Thread Group 1-4,text,false,,472,772,3,3,http://loxodo.tech/api/v2/reports/outbound/shipments?to_Date=03%2F28%2F2020&from_Date=03%2F22%2F2020&tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0,347,0,0
1586241084692,4041,Test,,"Number of samples in transaction : 10, number of failing samples : 9",Thread Group 1-2,,false,,5406,6891,3,3,null,4040,9,542
1586241088641,359,http://loxodo.tech/api/tenants?company_id=254&status=active,401,Unauthorized,Thread Group 1-3,text,false,,472,670,2,2,http://loxodo.tech/api/tenants?company_id=254&status=active,359,0,0
1586241084943,4044,Test,,"Number of samples in transaction : 10, number of failing samples : 9",Thread Group 1-3,,false,,5406,6891,2,2,null,4044,14,553
1586241088743,316,http://loxodo.tech/api/tenants?company_id=254&status=active,401,Unauthorized,Thread Group 1-4,text,false,,472,670,1,1,http://loxodo.tech/api/tenants?company_id=254&status=active,316,0,0
1586241085193,3853,Test,,"Number of samples in transaction : 10, number of failing samples : 9",Thread Group 1-4,,false,,5406,6891,1,1,null,3853,13,551
1586241107409,814,http://loxodo.tech/oauth/token,200,OK,Thread Group 1-1,text,true,,1158,431,1,1,http://loxodo.tech/oauth/token,814,0,282
1586241108223,295,http://loxodo.tech/api/accounts/current,401,Unauthorized,Thread Group 1-1,text,false,,472,650,1,1,http://loxodo.tech/api/accounts/current,295,0,0
1586241108518,292,http://loxodo.tech/api/warehouses/all,401,Unauthorized,Thread Group 1-1,text,false,,472,648,1,1,http://loxodo.tech/api/warehouses/all,292,0,0
1586241108811,290,http://loxodo.tech/api/tasks/count/my?warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0,401,Unauthorized,Thread Group 1-1,text,false,,472,698,1,1,http://loxodo.tech/api/tasks/count/my?warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0,290,0,0
1586241109103,292,http://loxodo.tech/api/tasks/count?warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0&category=available,401,Unauthorized,Thread Group 1-1,text,false,,472,714,1,1,http://loxodo.tech/api/tasks/count?category=available&warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0,292,0,0
1586241109396,290,http://loxodo.tech/api/v2/reports/task?tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0&from_Date=03/22/2020&to_Date=03/28/2020,401,Unauthorized,Thread Group 1-1,text,false,,472,758,1,1,http://loxodo.tech/api/v2/reports/task?to_Date=03%2F28%2F2020&from_Date=03%2F22%2F2020&tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0,290,0,0
1586241109687,567,http://loxodo.tech/api/v2/reports/task/daily-completion?tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0&from_Date=03/22/2020&to_Date=03/28/2020,401,Unauthorized,Thread Group 1-1,text,false,,472,775,1,1,http://loxodo.tech/api/v2/reports/task/daily-completion?to_Date=03%2F28%2F2020&from_Date=03%2F22%2F2020&tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0,567,0,278
1586241110256,294,http://loxodo.tech/api/v2/reports/task/user-performance?tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0&from_Date=03/22/2020&to_Date=03/28/2020,401,Unauthorized,Thread Group 1-1,text,false,,472,775,1,1,http://loxodo.tech/api/v2/reports/task/user-performance?to_Date=03%2F28%2F2020&from_Date=03%2F22%2F2020&tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0,294,0,0
1586241110551,280,http://loxodo.tech/api/v2/reports/outbound/shipments?tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0&from_Date=03/22/2020&to_Date=03/28/2020,401,Unauthorized,Thread Group 1-1,text,false,,472,772,1,1,http://loxodo.tech/api/v2/reports/outbound/shipments?to_Date=03%2F28%2F2020&from_Date=03%2F22%2F2020&tenant=TC5&warehouse_ID=aa419789-d3f8-44ca-b7bb-393dfb6834a0,280,0,0
1586241110832,280,http://loxodo.tech/api/tenants?company_id=254&status=active,401,Unauthorized,Thread Group 1-1,text,false,,472,670,1,1,http://loxodo.tech/api/tenants?company_id=254&status=active,280,0,0
1586241107407,3694,Test,,"Number of samples in transaction : 10, number of failing samples : 9",Thread Group 1-1,,false,,5406,6891,1,1,null,3694,11,560
